Thurgoona,"Thurgoona, New South Wales",Thurgoona,New South Wales,"https://en.wikipedia.org/wiki/Thurgoona,_New_South_Wales",36°03′00″S,146°59′00″E,-36.05,146.98333333333332,0,,11028
Tomerong,Tomerong,Tomerong,,https://en.wikipedia.org/wiki/Tomerong,35°04′S,150°35′E,-35.06666666666667,150.58333333333334,0,,1194
Tottenham,"Tottenham, New South Wales",Tottenham,New South Wales,"https://en.wikipedia.org/wiki/Tottenham,_New_South_Wales",32°15′0″S,147°21′0″E,-32.25,147.35,0,,263
Toukley,"Toukley, New South Wales",Toukley,New South Wales,"https://en.wikipedia.org/wiki/Toukley,_New_South_Wales",33°16′S,151°32′E,-33.266666666666666,151.53333333333333,0,,4557
Trangie,Trangie,Trangie,,https://en.wikipedia.org/wiki/Trangie,32°02′0″S,147°59′0″E,-32.03333333333333,147.98333333333332,0,,768
Trundle,"Trundle, New South Wales",Trundle,New South Wales,"https://en.wikipedia.org/wiki/Trundle,_New_South_Wales",32°55′0″S,147°43′0″E,-32.916666666666664,147.71666666666667,0,,335
Tullamore,"Tullamore, New South Wales",Tullamore,New South Wales,"https://en.wikipedia.org/wiki/Tullamore,_New_South_Wales",32°38′0″S,147°34′0″E,-32.63333333333333,147.56666666666666,0,,369
Tumut,Tumut,Tumut,,https://en.wikipedia.org/wiki/Tumut,35°18′17″S,148°13′22″E,-35.30472222222222,148.2227777777778,0,,6631
Tuncurry,"Tuncurry, New South Wales",Tuncurry,New South Wales,"https://en.wikipedia.org/wiki/Tuncurry,_New_South_Wales",32°10′30″S,152°29′56″E,-32.175,152.49888888888887,0,,6376
Ulladulla,"Ulladulla, New South Wales",Ulladulla,New South Wales,"https://en.wikipedia.org/wiki/Ulladulla,_New_South_Wales",35°20′55″S,150°28′4″E,-35.34861111111111,150.46777777777777,0,,17026
Uranquinty,Uranquinty,Uranquinty,,https://en.wikipedia.org/wiki/Uranquinty,35°11′32″S,147°14′45″E,-35.19222222222222,147.2458333333333,0,,909
Urbenville,"Urbenville, New South Wales",Urbenville,New South Wales,"https://en.wikipedia.org/wiki/Urbenville,_New_South_Wales",28°28′0″S,152°32′0″E,-28.466666666666665,152.53333333333333,0,,446
Urunga,"Urunga, New South Wales",Urunga,New South Wales,"https://en.wikipedia.org/wiki/Urunga,_New_South_Wales",30°30′0″S,153°01′0″E,-30.5,153.01666666666668,0,,3185
Valley Heights,"Valley Heights, New South Wales",Valley Heights,New South Wales,"https://en.wikipedia.org/wiki/Valley_Heights,_New_South_Wales",33°42′S,150°35′E,-33.7,150.58333333333334,0,,1188
Walgett,"Walgett, New South Wales",Walgett,New South Wales,"https://en.wikipedia.org/wiki/Walgett,_New_South_Wales",30°01′0″S,148°07′0″E,-30.016666666666666,148.11666666666667,0,,2145
Warialda,Warialda,Warialda,,https://en.wikipedia.org/wiki/Warialda,29°32′0″S,150°34′0″E,-29.533333333333335,150.56666666666666,0,,1120
Warrell Creek,"Warrell Creek, New South Wales",Warrell Creek,New South Wales,"https://en.wikipedia.org/wiki/Warrell_Creek,_New_South_Wales",30°46′S,152°53′E,-30.766666666666666,152.88333333333333,0,,0
Warren,"Warren, New South Wales",Warren,New South Wales,"https://en.wikipedia.org/wiki/Warren,_New_South_Wales",31°42′S,147°50′E,-31.7,147.83333333333334,0,,1365
Warrimoo,"Warrimoo, New South Wales",Warrimoo,New South Wales,"https://en.wikipedia.org/wiki/Warrimoo,_New_South_Wales",33°43′38″S,150°35′58″E,-33.727222222222224,150.59944444444446,0,,2450
Wellington,"Wellington, New South Wales",Wellington,New South Wales,"https://en.wikipedia.org/wiki/Wellington,_New_South_Wales",32°33′0″S,148°56′0″E,-32.55,148.93333333333334,0,,5011
Wentworth,"Wentworth, New South Wales",Wentworth,New South Wales,"https://en.wikipedia.org/wiki/Wentworth,_New_South_Wales",34°05′0″S,141°54′0″E,-34.083333333333336,141.9,0,,1221
Wentworth Falls,"Wentworth Falls, New South Wales",Wentworth Falls,New South Wales,"https://en.wikipedia.org/wiki/Wentworth_Falls,_New_South_Wales",33°43′S,150°22′E,-33.71666666666667,150.36666666666667,0,,6428
West Wyalong,West Wyalong,West Wyalong,,https://en.wikipedia.org/wiki/West_Wyalong,33°55′0″S,147°13′0″E,-33.916666666666664,147.21666666666667,0,,2698
Weston,"Weston, New South Wales",Weston,New South Wales,"https://en.wikipedia.org/wiki/Weston,_New_South_Wales",32°48′54″S,151°27′4″E,-32.815,151.4511111111111,0,,4088
